uuid,country_code,rural
bab9e2f0-da27-0133-701e-0a81e8b09a82,BG,urban
a0767a80-d8d4-0133-6317-0a81e8b09a82,BG,urban
abfc4750-d8db-0133-9a1e-0a81e8b09a82,BG,city
ea1a63a0-da2a-0133-419b-0a81e8b09a82,BG,urban
f5651c20-d8cd-0133-65b7-0a81e8b09a82,BG,urban
5c44ff90-d99b-0133-9de5-0a81e8b09a82,BG,Non-Rural
7469abd0-d940-0133-c477-0a81e8b09a82,BG,Non-Rural
ff33bba0-d985-0133-36ee-0a81e8b09a82,BG,urban
1d7b3a20-da0e-0133-fab7-0a81e8b09a82,BG,urban
043b5ea0-d8f1-0133-14a5-0a81e8b09a82,BG,urban
5f46d700-d99a-0133-1bb9-0a81e8b09a82,BG,Non-Rural
073957b0-d96d-0133-1da4-0a81e8b09a82,BG,urban
5ba07130-d8f3-0133-a8fa-0a81e8b09a82,BG,urban
bab06240-d9aa-0133-4b6a-0a81e8b09a82,BG,urban
79476770-da24-0133-f1be-0a81e8b09a82,BG,rural
8a8cb730-d9e8-0133-26c9-0a81e8b09a82,BG,urban
08e12bf0-da5a-0133-d75f-0a81e8b09a82,BG,urban
acca5ed0-d933-0133-41b4-0a81e8b09a82,BG,urban
2ef84610-da4c-0133-535a-0a81e8b09a82,BG,city
e1748030-da3a-0133-7a47-0a81e8b09a82,BG,urban
4f228470-dbc1-0133-d9cb-0a81e8b09a82,BG,urban
fc1d9e60-d91f-0133-2c96-0a81e8b09a82,BG,urban
13ac38a0-d986-0133-374b-0a81e8b09a82,BG,urban
cec2e960-dc73-0133-8928-0a81e8b09a82,BG,rural
058f25e0-da30-0133-a96c-0a81e8b09a82,BG,urban
9a16ddf0-dadc-0133-1cc1-0a81e8b09a82,BG,urban
2c42da30-da2c-0133-4a0b-0a81e8b09a82,BG,rural
21a6d890-d9a1-0133-a428-0a81e8b09a82,BG,urban
0042eb40-d943-0133-c7f4-0a81e8b09a82,BG,urban
d8b283e0-dada-0133-5ed3-0a81e8b09a82,BG,Non-Rural
e882c070-d996-0133-7411-0a81e8b09a82,BG,urban
adf3a7d0-d9bc-0133-b993-0a81e8b09a82,BG,urban
b5e48ce0-da24-0133-f2cf-0a81e8b09a82,BG,Non-Rural
3494c390-d982-0133-7508-0a81e8b09a82,BG,urban
d2692650-d95a-0133-5eef-0a81e8b09a82,BG,urban
ce5e9100-d939-0133-bb9f-0a81e8b09a82,BG,city
c74093d0-da84-0133-dcf5-0a81e8b09a82,BG,Non-Rural
2173d060-da5d-0133-5d47-0a81e8b09a82,BG,urban
4b218c60-d966-0133-f927-0a81e8b09a82,CY,city
42775720-d995-0133-f926-0a81e8b09a82,CY,urban
f1fb8d60-d933-0133-421a-0a81e8b09a82,CY,city
b57c17e0-def9-0133-0d13-0a81e8b09a82,CY,urban
a705dd50-d8e4-0133-bc24-0a81e8b09a82,CY,city
36f9f250-dd5b-0133-ae97-0a81e8b09a82,CY,city
04c0f1d0-dcc7-0133-e71d-0a81e8b09a82,CY,urban
15e4ac60-db39-0133-4976-0a81e8b09a82,CY,city
6dc07070-d8cf-0133-5377-0a81e8b09a82,CY,urban
7b37fa70-dad8-0133-3773-0a81e8b09a82,CY,Non-Rural
8e81e2d0-d8c5-0133-c031-0a81e8b09a82,CY,urban
4bb9cf10-dbb3-0133-deb8-0a81e8b09a82,CY,Non-Rural
4ec02860-dc9b-0133-be14-0a81e8b09a82,CY,Non-Rural
69ebc3b0-d989-0133-9cad-0a81e8b09a82,CZ,city
587069f0-da67-0133-af31-0a81e8b09a82,CZ,urban
9f6ca0c0-db43-0133-8a82-0a81e8b09a82,CZ,urban
19e1da40-da24-0133-f008-0a81e8b09a82,CZ,Country
39d2d410-d99e-0133-962e-0a81e8b09a82,CZ,Non-Rural
6b0bc4e0-da57-0133-c4fa-0a81e8b09a82,CZ,city
a3d49110-d994-0133-f610-0a81e8b09a82,CZ,urban
ca3f1860-d9a2-0133-ada5-0a81e8b09a82,CZ,city
f697bbb0-db5d-0133-f267-0a81e8b09a82,CZ,Non-Rural
40823730-db07-0133-c28c-0a81e8b09a82,CZ,urban
3362f890-da0d-0133-2b4a-0a81e8b09a82,CZ,urban
4ef57ad0-da88-0133-eb78-0a81e8b09a82,CZ,Country
2c23ba70-da48-0133-5a0d-0a81e8b09a82,CZ,rural
f738f510-dad9-0133-3b91-0a81e8b09a82,CZ,Non-Rural
edb97d10-d97d-0133-f0c2-0a81e8b09a82,CZ,Non-Rural
7f767400-d990-0133-5af1-0a81e8b09a82,CZ,urban
817e7000-da4f-0133-bcbe-0a81e8b09a82,CZ,urban
5b0b4a80-db01-0133-5192-0a81e8b09a82,CZ,urban
b8cfa6a0-d95c-0133-63aa-0a81e8b09a82,CZ,urban
41970c00-da4d-0133-f230-0a81e8b09a82,CZ,city
46ec1430-d8ee-0133-3d0a-0a81e8b09a82,CZ,urban
9394fb10-da39-0133-ed03-0a81e8b09a82,CZ,Non-Rural
16198800-da17-0133-a0c0-0a81e8b09a82,CZ,rural
ec5d4250-da28-0133-75a2-0a81e8b09a82,CZ,urban
b3bf7640-d992-0133-649b-0a81e8b09a82,CZ,rural
783df920-d964-0133-4528-0a81e8b09a82,CZ,urban
184d4c80-d9ae-0133-8d5d-0a81e8b09a82,CZ,city
b6d7d5a0-d8e5-0133-bf3e-0a81e8b09a82,CZ,rural
c23585b0-d9b2-0133-0839-0a81e8b09a82,CZ,urban
384aee20-d963-0133-41fb-0a81e8b09a82,CZ,countryside
9626e9b0-da48-0133-3c0b-0a81e8b09a82,CZ,Non-Rural
c09c6b20-d970-0133-93bf-0a81e8b09a82,CZ,rural
7e5f95e0-d9b4-0133-d2e2-0a81e8b09a82,CZ,Non-Rural
2fdaea30-d8c8-0133-9ed8-0a81e8b09a82,CZ,urban
a6cc3980-d9bc-0133-b96d-0a81e8b09a82,CZ,countryside
a6d09a80-d93e-0133-c1c7-0a81e8b09a82,CZ,rural
5e669c60-da3e-0133-cc92-0a81e8b09a82,CZ,urban
cb189730-da62-0133-3b05-0a81e8b09a82,CZ,rural
1bdad970-da38-0133-8060-0a81e8b09a82,CZ,countryside
9bc1ab00-da2f-0133-a784-0a81e8b09a82,CZ,countryside
cc2b5790-dae1-0133-2e1b-0a81e8b09a82,CZ,urban
009df570-d8d2-0133-5b88-0a81e8b09a82,CZ,urban
5ea2d630-da72-0133-ce34-0a81e8b09a82,CZ,Country
faf72910-da63-0133-4346-0a81e8b09a82,CZ,urban
19db1a60-d97e-0133-f161-0a81e8b09a82,CZ,rural
436a2bc0-da19-0133-a90f-0a81e8b09a82,CZ,city
478c8d40-da6f-0133-e84f-0a81e8b09a82,CZ,urban
6cdbf790-d95c-0133-62da-0a81e8b09a82,CZ,rural
400b9c00-da6a-0133-0968-0a81e8b09a82,CZ,Non-Rural
e378f4d0-da6e-0133-e5dc-0a81e8b09a82,CZ,urban
9cfc51b0-d980-0133-116e-0a81e8b09a82,CZ,urban
120c5a10-da71-0133-c5de-0a81e8b09a82,CZ,urban
c5e98310-da11-0133-91d6-0a81e8b09a82,CZ,Non-Rural
ef196710-d9a1-0133-fabb-0a81e8b09a82,CZ,urban
d4db33b0-da22-0133-eb24-0a81e8b09a82,CZ,urban
0f344bb0-d98b-0133-a3bb-0a81e8b09a82,CZ,rural
5267b7a0-da25-0133-6589-0a81e8b09a82,CZ,urban
bbd0e290-da51-0133-f0a2-0a81e8b09a82,CZ,Country
dd089560-d9a0-0133-a2c4-0a81e8b09a82,CZ,urban
9b0e3030-da6e-0133-e3fc-0a81e8b09a82,CZ,Country
14f02d40-dac6-0133-d145-0a81e8b09a82,CZ,urban
907485b0-d926-0133-33aa-0a81e8b09a82,CZ,urban
155c2880-da74-0133-101b-0a81e8b09a82,CZ,urban
70191d80-da5b-0133-09ca-0a81e8b09a82,CZ,Non-Rural
797b9a00-d981-0133-f6a4-0a81e8b09a82,CZ,Non-Rural
e2b56630-d9c6-0133-9447-0a81e8b09a82,CZ,Non-Rural
5f1b17e0-d97f-0133-f63f-0a81e8b09a82,CZ,rural
df578b70-d9fe-0133-f121-0a81e8b09a82,CZ,Non-Rural
abba98a0-da11-0133-91a4-0a81e8b09a82,CZ,urban
066d5480-d9ef-0133-aa25-0a81e8b09a82,CZ,countryside
4229a5c0-da8e-0133-cccb-0a81e8b09a82,CZ,urban
6f0a07d0-da60-0133-ce18-0a81e8b09a82,CZ,Country
93ee7d10-d95c-0133-6342-0a81e8b09a82,CZ,urban
5f84f300-da80-0133-3470-0a81e8b09a82,CZ,Non-Rural
329d27b0-d969-0133-7808-0a81e8b09a82,CZ,urban
96414160-da0d-0133-2c4d-0a81e8b09a82,CZ,rural
d9698810-da1f-0133-fd01-0a81e8b09a82,CZ,rural
1b8d42c0-da3f-0133-c05a-0a81e8b09a82,CZ,Non-Rural
07f73780-db47-0133-9b32-0a81e8b09a82,CZ,Non-Rural
1abe7850-da4d-0133-f132-0a81e8b09a82,CZ,urban
537fd5f0-da80-0133-3445-0a81e8b09a82,CZ,city
9d564930-d9a4-0133-1d70-0a81e8b09a82,CZ,urban
cd98d540-d98a-0133-a2bb-0a81e8b09a82,CZ,urban
5df18a20-d965-0133-f59d-0a81e8b09a82,CZ,urban
c878db70-d9a7-0133-5c31-0a81e8b09a82,CZ,Non-Rural
db9f9c30-d99d-0133-9484-0a81e8b09a82,CZ,city
7b203730-d8cc-0133-61a8-0a81e8b09a82,CZ,urban
2b9926c0-d9c5-0133-2ab1-0a81e8b09a82,CZ,Non-Rural
771aea50-d969-0133-78c4-0a81e8b09a82,CZ,Country
f2e90990-dafb-0133-ac69-0a81e8b09a82,CZ,urban
237b0040-da48-0133-59d2-0a81e8b09a82,CZ,urban
599b1830-da0f-0133-fd63-0a81e8b09a82,CZ,Country
e2897920-db4a-0133-dc85-0a81e8b09a82,CZ,Non-Rural
e40fcb30-d981-0133-737c-0a81e8b09a82,CZ,city
e64ad0e0-d96b-0133-19dd-0a81e8b09a82,CZ,urban
78db57e0-d93b-0133-bde6-0a81e8b09a82,CZ,rural
62aa9ea0-da5b-0133-0977-0a81e8b09a82,CZ,urban
d511d3f0-d8e4-0133-bca3-0a81e8b09a82,CZ,rural
11e3a4e0-da73-0133-f2b7-0a81e8b09a82,CZ,rural
a047b6b0-da69-0133-0519-0a81e8b09a82,CZ,urban
5c35c9d0-d8c8-0133-9f55-0a81e8b09a82,CZ,Non-Rural
a29f8470-da44-0133-8670-0a81e8b09a82,CZ,countryside
45068700-da75-0133-2f75-0a81e8b09a82,CZ,Non-Rural
25ec3970-da36-0133-f6c5-0a81e8b09a82,CZ,city
7408cc30-d8d3-0133-5fcd-0a81e8b09a82,CZ,Non-Rural
a9369760-d97e-0133-f330-0a81e8b09a82,CZ,city
9f811be0-d8d4-0133-630d-0a81e8b09a82,CZ,rural
6bb1f6b0-d8df-0133-621e-0a81e8b09a82,CZ,city
77507030-d9f9-0133-0760-0a81e8b09a82,CZ,city
57ca3c90-da63-0133-3ea2-0a81e8b09a82,CZ,rural
a4db8b50-da10-0133-009a-0a81e8b09a82,CZ,urban
1d417220-d9b7-0133-9a23-0a81e8b09a82,CZ,Country
64cea0f0-da81-0133-3812-0a81e8b09a82,CZ,urban
18b6dbd0-d964-0133-43fe-0a81e8b09a82,CZ,urban
808a5e80-d9f0-0133-2d02-0a81e8b09a82,CZ,Non-Rural
93e37310-d985-0133-34df-0a81e8b09a82,CZ,Non-Rural
7e088b80-da29-0133-430d-0a81e8b09a82,CZ,Country
33247ab0-da45-0133-e783-0a81e8b09a82,CZ,urban
bfee9120-d8cf-0133-5482-0a81e8b09a82,CZ,rural
e66b7670-d939-0133-bbc0-0a81e8b09a82,CZ,urban
82efd610-d981-0133-f6d0-0a81e8b09a82,CZ,urban
e2192fa0-d9b1-0133-041a-0a81e8b09a82,CZ,rural
0434c490-da2d-0133-7ec8-0a81e8b09a82,CZ,city
8df03c80-d987-0133-3e20-0a81e8b09a82,CZ,urban
5de89810-d97e-0133-f22f-0a81e8b09a82,CZ,urban
0c8edfe0-d9ae-0133-8d2b-0a81e8b09a82,CZ,urban
0f656560-d96c-0133-1a86-0a81e8b09a82,CZ,urban
c8a3d000-da1d-0133-f54a-0a81e8b09a82,CZ,Country
faad4c70-d9f3-0133-32f4-0a81e8b09a82,CZ,Non-Rural
06b6ab70-da53-0133-bc36-0a81e8b09a82,CZ,city
177c68e0-da18-0133-a4ea-0a81e8b09a82,CZ,urban
164fa0c0-d975-0133-36e4-0a81e8b09a82,CZ,urban
b8268130-da23-0133-ee6c-0a81e8b09a82,CZ,Non-Rural
adb53360-dafe-0133-611e-0a81e8b09a82,CZ,Country
a7fa0a10-d9aa-0133-4af8-0a81e8b09a82,CZ,city
ceb293e0-d8c8-0133-a083-0a81e8b09a82,CZ,Non-Rural
81011ad0-d998-0133-7b32-0a81e8b09a82,CZ,urban
adb4f3e0-db38-0133-47c0-0a81e8b09a82,CZ,rural
fe480a10-da50-0133-3852-0a81e8b09a82,CZ,urban
c756b650-da78-0133-8180-0a81e8b09a82,CZ,city
9e4ccc80-d986-0133-39df-0a81e8b09a82,CZ,urban
9143bc00-d8c7-0133-9d02-0a81e8b09a82,CZ,urban
604b5d70-da1b-0133-b3e9-0a81e8b09a82,CZ,city
258e16a0-da39-0133-550c-0a81e8b09a82,CZ,rural
6ac22c70-d9a4-0133-1c73-0a81e8b09a82,CZ,urban
eb598700-d97d-0133-f0be-0a81e8b09a82,CZ,urban
28682c00-d8ce-0133-665e-0a81e8b09a82,CZ,urban
1ef5bc00-dcc0-0133-4dd7-0a81e8b09a82,CZ,Country
ffd773d0-d9bc-0133-ba64-0a81e8b09a82,CZ,rural
9102cf80-d92b-0133-3925-0a81e8b09a82,CZ,urban
889b4810-da22-0133-e98b-0a81e8b09a82,CZ,Non-Rural
1ceff180-da37-0133-7b07-0a81e8b09a82,CZ,rural
7d8550d0-d996-0133-7287-0a81e8b09a82,CZ,rural
c0e913f0-da16-0133-9f92-0a81e8b09a82,CZ,urban
0ed13a80-d9bd-0133-ba83-0a81e8b09a82,CZ,urban
86ad67a0-da60-0133-cec2-0a81e8b09a82,CZ,rural
0c5f97f0-d99e-0133-955f-0a81e8b09a82,CZ,urban
b704e690-d9bc-0133-b9ad-0a81e8b09a82,CZ,city
903c63f0-d8d2-0133-5d68-0a81e8b09a82,CZ,urban
55d86d10-d966-0133-f950-0a81e8b09a82,CZ,urban
9608cc50-d988-0133-9980-0a81e8b09a82,CZ,rural
f897d1e0-d985-0133-36d2-0a81e8b09a82,CZ,city
b99bbb60-d9fd-0133-2ad9-0a81e8b09a82,CZ,rural
d6e839a0-da03-0133-0422-0a81e8b09a82,CZ,Country
6c6f0270-d984-0133-7f39-0a81e8b09a82,CZ,Non-Rural
d9c92c20-db28-0133-10f3-0a81e8b09a82,CZ,rural
8507af70-d972-0133-f764-0a81e8b09a82,CZ,city
487cceb0-daa1-0133-2c74-0a81e8b09a82,CZ,city
3428a250-d996-0133-7149-0a81e8b09a82,CZ,urban
6d33dda0-da83-0133-6e7b-0a81e8b09a82,CZ,urban
3586d6f0-dad4-0133-3961-0a81e8b09a82,CZ,urban
89d09810-d9b6-0133-97f9-0a81e8b09a82,CZ,countryside
55462360-d97d-0133-0bf1-0a81e8b09a82,CZ,urban
eaa9c160-d9f9-0133-0824-0a81e8b09a82,CZ,city
f6860590-dae6-0133-4036-0a81e8b09a82,CZ,rural
87bce780-da13-0133-9657-0a81e8b09a82,CZ,countryside
78e15620-da70-0133-c1df-0a81e8b09a82,CZ,Non-Rural
7b13ee90-daf5-0133-3149-0a81e8b09a82,CZ,urban
681b1cd0-d9ef-0133-aab1-0a81e8b09a82,CZ,urban
857da3b0-d95b-0133-6065-0a81e8b09a82,CZ,Non-Rural
898a49f0-d991-0133-5fcd-0a81e8b09a82,CZ,rural
f04d8f80-d98a-0133-a33c-0a81e8b09a82,CZ,urban
72855780-d964-0133-4517-0a81e8b09a82,CZ,Non-Rural
da452420-d9a3-0133-7536-0a81e8b09a82,CZ,rural
45a5a440-d974-0133-15c7-0a81e8b09a82,CZ,Country
32af5fe0-d980-0133-0faf-0a81e8b09a82,CZ,countryside
cb5b3bb0-d952-0133-68a1-0a81e8b09a82,CZ,Non-Rural
b0117a00-d969-0133-7977-0a81e8b09a82,CZ,Non-Rural
eb651cb0-d8d1-0133-5b42-0a81e8b09a82,CZ,urban
ef77a230-da38-0133-53b8-0a81e8b09a82,DE,urban
7a855e10-dcd3-0133-8ac2-0a81e8b09a82,DE,Country
3d96eee0-da05-0133-06fd-0a81e8b09a82,DE,Country
1e72afc0-dcd4-0133-3dd9-0a81e8b09a82,DE,countryside
5f28fdd0-db37-0133-41a3-0a81e8b09a82,DE,city
67ca0430-d9cb-0133-0b5c-0a81e8b09a82,DE,city
59895e40-da25-0133-65a4-0a81e8b09a82,DE,rural
073916d0-dad7-0133-426b-0a81e8b09a82,DE,Non-Rural
7a790a90-dc6f-0133-7f81-0a81e8b09a82,DE,city
2851a150-de5a-0133-095f-0a81e8b09a82,DE,countryside
1e0fd2b0-d999-0133-7dd9-0a81e8b09a82,DE,Country
1e76a180-da2b-0133-44e3-0a81e8b09a82,DE,Country
4197c680-da52-0133-f434-0a81e8b09a82,DE,city
59de2880-dcd5-0133-4497-0a81e8b09a82,DE,Non-Rural
0d4dde00-da29-0133-7632-0a81e8b09a82,DE,urban
1d306060-dcda-0133-1bd2-0a81e8b09a82,DE,city
a377a190-da4f-0133-bdad-0a81e8b09a82,DE,countryside
623f9c30-daeb-0133-8370-0a81e8b09a82,DE,urban
962dd1b0-db06-0133-c1e2-0a81e8b09a82,DE,rural
55af6b70-dad5-0133-3cf4-0a81e8b09a82,DE,Country
45201710-daee-0133-0e37-0a81e8b09a82,DE,rural
61812ac0-dcc1-0133-54f4-0a81e8b09a82,DE,rural
789c0070-de5b-0133-0d04-0a81e8b09a82,DE,urban
d0d2c040-dd23-0133-9cf6-0a81e8b09a82,DE,urban
ec0758b0-d8cb-0133-600b-0a81e8b09a82,DE,urban
5d1a22c0-db67-0133-3b9a-0a81e8b09a82,DE,Country
276e1b90-de2b-0133-6b93-0a81e8b09a82,DE,urban
03acc140-d98b-0133-a387-0a81e8b09a82,DE,rural
1d70a060-df06-0133-071d-0a81e8b09a82,DE,urban
073766d0-da26-0133-6885-0a81e8b09a82,DE,city
5a4a71d0-deeb-0133-1e30-0a81e8b09a82,DE,urban
04205d90-d8d7-0133-1b9d-0a81e8b09a82,DE,Non-Rural
d68a40d0-dd3c-0133-a2d5-0a81e8b09a82,DE,city
2fd17e70-dbb7-0133-4ec6-0a81e8b09a82,DE,urban
2fde7c70-d99b-0133-ad55-0a81e8b09a82,DE,rural
695c2cb0-dbfb-0133-7016-0a81e8b09a82,DE,urban
bc06a540-db54-0133-ec3c-0a81e8b09a82,DE,urban
012595a0-d9ba-0133-dd62-0a81e8b09a82,DE,rural
3d26a380-d9b1-0133-00c4-0a81e8b09a82,DE,urban
2e59bd10-da35-0133-8fb1-0a81e8b09a82,DE,Country
597a7140-dc80-0133-e3fd-0a81e8b09a82,DE,urban
b9be2180-dcc3-0133-f2b9-0a81e8b09a82,DE,countryside
03e96c00-d8cb-0133-5d14-0a81e8b09a82,DE,rural
62a67fd0-dd38-0133-09dd-0a81e8b09a82,DE,Non-Rural
0dd6c5d0-de39-0133-55b4-0a81e8b09a82,DE,urban
82cf3890-da5c-0133-11aa-0a81e8b09a82,DE,urban
2b97f8a0-da40-0133-da2b-0a81e8b09a82,DE,Country
3b4fb130-da2f-0133-a592-0a81e8b09a82,DE,Non-Rural
92118ac0-dc52-0133-127b-0a81e8b09a82,DE,Non-Rural
034bc460-da9c-0133-1ef6-0a81e8b09a82,DE,countryside
097a62a0-da8b-0133-566b-0a81e8b09a82,DE,urban
7eb2e900-da3e-0133-cd38-0a81e8b09a82,DE,city
b2045e50-da0d-0133-2c93-0a81e8b09a82,DE,Non-Rural
0156e870-de2d-0133-71de-0a81e8b09a82,DE,urban
5ef7ae30-dd40-0133-2298-0a81e8b09a82,DE,rural
28de2470-dcc0-0133-4e03-0a81e8b09a82,DE,urban
8467dbb0-dafe-0133-609b-0a81e8b09a82,DE,countryside
0c0bddb0-dade-0133-2120-0a81e8b09a82,DE,urban
3ffabc30-da02-0133-003e-0a81e8b09a82,DE,urban
58fcc080-db20-0133-5da8-0a81e8b09a82,DE,city
7564d0a0-da6d-0133-348d-0a81e8b09a82,DE,rural
b0a33390-dc60-0133-afdc-0a81e8b09a82,DE,urban
22250050-d9a3-0133-715a-0a81e8b09a82,DE,urban
1ebe1320-d99e-0133-95b9-0a81e8b09a82,DE,Non-Rural
3d265a40-d9a9-0133-0e9f-0a81e8b09a82,DE,countryside
50e6cd20-de2d-0133-72d8-0a81e8b09a82,DE,Country
76a87320-df22-0133-adfa-0a81e8b09a82,DE,Non-Rural
a6baf1c0-ddfb-0133-c546-0a81e8b09a82,DE,city
f249b720-d9af-0133-fb32-0a81e8b09a82,DE,urban
5e7098c0-da61-0133-310c-0a81e8b09a82,DE,city
081dcac0-d8e5-0133-bd1b-0a81e8b09a82,DE,Non-Rural
6355c7a0-d8cb-0133-5e7d-0a81e8b09a82,DE,urban
02125970-de61-0133-ffbb-0a81e8b09a82,DE,city
444e6df0-d9af-0133-3088-0a81e8b09a82,DE,rural
3d191140-dbb1-0133-22d0-0a81e8b09a82,DE,city
ef3e1f60-ddf7-0133-266c-0a81e8b09a82,DE,urban
7c933ca0-dcd9-0133-18c5-0a81e8b09a82,DE,city
f36619e0-dec6-0133-2b58-0a81e8b09a82,DE,city
e1ca4970-d8f9-0133-b76b-0a81e8b09a82,DE,Country
1558f100-dcd7-0133-db1f-0a81e8b09a82,DE,Non-Rural
91d14b00-da6f-0133-e9f7-0a81e8b09a82,DE,rural
2a85fcf0-de65-0133-8fbd-0a81e8b09a82,DE,rural
78a2b220-d96d-0133-01f9-0a81e8b09a82,DE,urban
7e07ff90-d94e-0133-5731-0a81e8b09a82,DE,rural
b9c66eb0-daa2-0133-54a4-0a81e8b09a82,DE,urban
9638f780-dd6f-0133-00da-0a81e8b09a82,DE,Non-Rural
b365b780-dba4-0133-2259-0a81e8b09a82,DE,rural
5e820290-dcc4-0133-f611-0a81e8b09a82,DE,Country
d4ef1be0-da7b-0133-8b7f-0a81e8b09a82,DE,Non-Rural
5abba7e0-db9b-0133-aad3-0a81e8b09a82,DE,countryside
93daf610-dcd2-0133-856d-0a81e8b09a82,DE,Country
44d3b9d0-d95f-0133-78c7-0a81e8b09a82,DE,rural
4480a530-dd8e-0133-0721-0a81e8b09a82,DE,urban
27ce4050-de43-0133-f72e-0a81e8b09a82,DE,Non-Rural
07ba8a00-db5c-0133-ec13-0a81e8b09a82,DE,city
00e242c0-db04-0133-5d10-0a81e8b09a82,DE,urban
0cdaa270-da06-0133-0913-0a81e8b09a82,DE,countryside
49cdf430-da33-0133-a9c4-0a81e8b09a82,DE,urban
5b3ef1b0-da60-0133-cdb1-0a81e8b09a82,DE,rural
437bdd60-db7d-0133-6103-0a81e8b09a82,DE,rural
59feb0c0-de49-0133-6a94-0a81e8b09a82,DE,city
d54ba540-de69-0133-6849-0a81e8b09a82,DE,Country
78c068e0-d9c3-0133-fa73-0a81e8b09a82,DE,urban
0bdbf6c0-db5f-0133-f4ef-0a81e8b09a82,DE,rural
b3ac6890-de39-0133-5731-0a81e8b09a82,DE,urban
978feeb0-d9a3-0133-73c8-0a81e8b09a82,DE,urban
0c397bc0-dae0-0133-2879-0a81e8b09a82,DE,urban
2a3cde10-db63-0133-066f-0a81e8b09a82,DE,Non-Rural
0d4bd2e0-dcd4-0133-3d87-0a81e8b09a82,DE,Non-Rural
c5f2d790-d979-0133-55ce-0a81e8b09a82,DE,countryside
cf550950-dcd4-0133-4174-0a81e8b09a82,DE,Non-Rural
1ce7f260-dbe3-0133-030b-0a81e8b09a82,DE,Non-Rural
323c3cf0-de70-0133-8034-0a81e8b09a82,DE,Non-Rural
f95e41a0-da56-0133-c1c0-0a81e8b09a82,DE,rural
f3c3b820-da13-0133-97a4-0a81e8b09a82,DE,city
0d8a3750-da2d-0133-7ee7-0a81e8b09a82,DE,rural
5a780950-da58-0133-d951-0a81e8b09a82,DE,rural
9acc1c20-df70-0133-ee1e-0a81e8b09a82,DE,urban
043afe40-de5a-0133-08f8-0a81e8b09a82,DE,rural
034f47a0-d932-0133-3fc2-0a81e8b09a82,DE,city
0735cfd0-da81-0133-36d8-0a81e8b09a82,DE,rural
3fd7c7c0-d8f5-0133-ad0e-0a81e8b09a82,DE,urban
f69d2ce0-da72-0133-f1aa-0a81e8b09a82,DE,urban
3fd9a980-dea0-0133-3f84-0a81e8b09a82,DE,urban
cf948390-da7a-0133-872a-0a81e8b09a82,DE,Country
28ae1cf0-d9aa-0133-8426-0a81e8b09a82,DE,rural
98ec8bc0-da68-0133-66f1-0a81e8b09a82,DE,urban
28b832c0-da60-0133-cca5-0a81e8b09a82,DE,urban
f6c05fe0-dc54-0133-1674-0a81e8b09a82,DE,city
033e63e0-da35-0133-8ec8-0a81e8b09a82,DE,rural
f2f53ee0-de69-0133-689b-0a81e8b09a82,DE,Non-Rural
0ddf1020-de36-0133-4d92-0a81e8b09a82,DE,countryside
75735db0-da5a-0133-3e20-0a81e8b09a82,DE,Non-Rural
b9ee90c0-d9ab-0133-1c84-0a81e8b09a82,DE,urban
76a64190-d98e-0133-f1b9-0a81e8b09a82,DE,urban
28d4bb50-dcab-0133-c9e3-0a81e8b09a82,DE,rural
049cfcd0-dcc2-0133-5873-0a81e8b09a82,DE,rural
150b7550-dcff-0133-453c-0a81e8b09a82,DE,urban
ccf6fff0-d9ae-0133-2e41-0a81e8b09a82,DE,urban
04ba71e0-db9e-0133-9a1a-0a81e8b09a82,DE,Country
8a03ccf0-d9b8-0133-d7b9-0a81e8b09a82,DE,urban
4b033680-d8bb-0133-0827-0a81e8b09a82,DE,Country
2bb899f0-da48-0133-5a08-0a81e8b09a82,DE,urban
2b4997e0-ddd1-0133-0c75-0a81e8b09a82,DE,Non-Rural
deefdfb0-dcdb-0133-72f3-0a81e8b09a82,DE,rural
3c3cbea0-de58-0133-2d4b-0a81e8b09a82,DE,rural
6f3f4ce0-d95e-0133-775f-0a81e8b09a82,DE,urban
5c31bb80-da69-0133-0349-0a81e8b09a82,DE,urban
0e76ae10-dbfc-0133-746c-0a81e8b09a82,DE,rural
5d54d9a0-de3e-0133-63f6-0a81e8b09a82,DE,Country
337c1c40-dbf4-0133-c79b-0a81e8b09a82,DE,countryside
469d4180-db51-0133-4535-0a81e8b09a82,DE,urban
0e95a250-da93-0133-340e-0a81e8b09a82,DE,Country
2b690d20-da2a-0133-3e19-0a81e8b09a82,DE,Non-Rural
0e9d9380-da18-0133-a4cf-0a81e8b09a82,DE,city
25e35b40-dbcf-0133-e529-0a81e8b09a82,DE,countryside
22cee770-de64-0133-8cc1-0a81e8b09a82,DE,urban
f75e0050-d9ea-0133-a37b-0a81e8b09a82,DE,rural
d69fd7a0-daed-0133-0c4b-0a81e8b09a82,DE,urban
5d930480-d8d6-0133-6838-0a81e8b09a82,DE,urban
d9e7e6a0-d968-0133-76da-0a81e8b09a82,DE,rural
fe0d4330-dcd9-0133-1b21-0a81e8b09a82,DE,urban
7ac770a0-dae5-0133-3b2f-0a81e8b09a82,DE,Country
0277ea10-d8d7-0133-1b99-0a81e8b09a82,DE,urban
3ddb5d70-dc75-0133-1f2d-0a81e8b09a82,DE,rural
0dc9f8b0-d9c8-0133-0264-0a81e8b09a82,DE,urban
f1d0c5d0-d9a4-0133-1eca-0a81e8b09a82,DE,city
0bc948c0-da37-0133-7ac1-0a81e8b09a82,DE,countryside
2310d0c0-da9f-0133-2747-0a81e8b09a82,DE,rural
